cell_id,temperature_c,hppc_protocol,eis_record_index,eis_ocv_value,candidate_rule,adaptive_rule,candidate_id,pre_rest_voltage_v,ocv_delta_v,abs_ocv_delta_v,pulse_duration_s,post_rest_s,median_current_a,baseline_mode,include_pre_s,include_post_s,time_lambda,eis_fmin_hz,eis_fmax_hz,eis_lambda,eis_lambda_sequence,attempted_eis_lambdas,eis_points,eis_frequency_min_hz,eis_frequency_max_hz,eis_real_rmse_ohm,eis_img_rmse_ohm,time_rmse_mv,r0_ohm,corr,scaled_rmse,quality_pass,quality_flags,finder_candidate_count
60195,25,HPPC_1C,0,3.9629225730895996,nearest_long_discharge,primary_lambda,9,3.9582855,-0.004637073089599486,0.004637073089599486,359.9008000000031,3599.0039000000033,-57.99821,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.5441733267595153e-06,2.799151477988459e-06,3.4693746936577368,0.0009075000778605587,0.928172623375468,0.3727109766320465,True,,27
60195,25,HPPC_1C,1,3.7275147438049316,nearest_long_discharge,primary_lambda,15,3.720092,-0.007422743804931464,0.007422743804931464,359.9003999999986,3599.0039000000033,-57.99804,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.128361035728185e-06,3.1410586793390266e-06,3.289693266664431,0.0009099736367781642,0.9272565983601392,0.37468102471589587,True,,27
60195,25,HPPC_1C,2,3.6338305473327637,nearest_long_discharge,primary_lambda,21,3.6306525,-0.0031780473327636116,0.0031780473327636116,359.90030000000115,3599.0037999999986,-57.99796,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.7925146564894033e-06,2.633369233321039e-06,4.3151890812564035,0.0008881155876597573,0.9281592165709335,0.37226123258500377,True,,27
60403,25,HPPC_1C,0,3.959601402282715,nearest_long_discharge,primary_lambda,9,3.9553785,-0.004222902282714713,0.004222902282714713,359.9004000000132,3599.003399999987,-58.00023,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.486207739807889e-06,3.0867969175950686e-06,3.2820740358883116,0.0011380403401946516,0.9261024478638284,0.37842297550350534,True,,30
60403,25,HPPC_1C,1,3.718252182006836,nearest_long_discharge,primary_lambda,15,3.7128435,-0.005408682006835974,0.005408682006835974,359.9009000000078,3599.003399999987,-57.9978,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.288710623397852e-06,3.3836070071314144e-06,3.155222012549695,0.0011868573818061827,0.9267665704775768,0.37533605342530635,True,,30
60403,25,HPPC_1C,2,3.6245546340942383,nearest_long_discharge,primary_lambda,21,3.6209059999999997,-0.0036486340942385453,0.0036486340942385453,359.9004999999888,3599.003800000006,-58.00006,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.346421176380183e-06,3.188984650362789e-06,4.210828717761429,0.0011945850920108874,0.9284997292026829,0.37176512462629463,True,,30
60403,25,HPPC_1C,3,3.491208076477051,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.4846135,-0.006594576477050751,0.006594576477050751,9.900599999993574,599.9006999999983,-57.99849,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,5.079717422645927e-06,3.392435881891401e-06,0.9985058167889128,0.0014568449713524387,0.9253712424728063,0.37776872482438945,True,,30
60644,25,HPPC_1C,0,3.9589366912841797,nearest_long_discharge,primary_lambda,9,3.954967,-0.003969691284179788,0.003969691284179788,359.90049999999974,3599.0036000000036,-58.0002,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.151856321128146e-06,3.867729517457755e-06,3.50835041940198,0.0008814364743735916,0.9293934363381879,0.3690848707412612,True,,27
60644,25,HPPC_1C,1,3.7202672958374023,nearest_long_discharge,primary_lambda,15,3.713016,-0.00725129583740225,0.00725129583740225,359.9001999999964,3599.003700000001,-58.00041,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.7808437292218676e-06,2.950703408878716e-06,3.003929953622721,0.0008902196124874692,0.9297942769310822,0.36776182374169875,True,,27
60644,25,HPPC_1C,2,3.627838134765625,nearest_long_discharge,primary_lambda,21,3.624977,-0.0028611347656251063,0.0028611347656251063,359.9007999999958,3599.0040999999983,-58.00032,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,5.737822076061311e-06,5.221537067923803e-06,4.119496716330958,0.0008682944651392152,0.9296156322557368,0.36824224200721334,True,,27
