cell_id,temperature_c,drive_protocol,hppc_protocol,drive_member,sample_stride,selected_eis_record_index,selected_eis_ocv_value,drive_to_eis_delta_v,abs_drive_to_eis_delta_v,selected_candidate_id,selected_adaptive_rule,selected_eis_lambda,selected_time_lambda,baseline_mode,include_pre_s,include_post_s,hppc_time_rmse_mv,r0_ohm,calibration_stop_s,calibration_rows,holdout_rows,duration_s,drive_voltage_start_v,drive_voltage_calibration_median_v,drive_voltage_holdout_median_v,drive_voltage_min_v,drive_voltage_max_v,drive_current_min_a,drive_current_max_a,drt_calibration_rmse_mv,baseline_calibration_rmse_mv,flat_calibration_rmse_mv,drt_holdout_rmse_mv,baseline_holdout_rmse_mv,flat_holdout_rmse_mv,drt_holdout_mae_mv,baseline_holdout_mae_mv,drt_holdout_bias_mv,baseline_holdout_bias_mv,baseline_names,drt_baseline_coefficients,baseline_only_coefficients,drt_minus_baseline_holdout_rmse_mv,drt_improvement_vs_baseline_mv,drt_improvement_vs_baseline_fraction,drt_wins_baseline,drt_wins_flat
59485,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/59485.mat,1,0,3.9579553604125977,0.09307163958740272,0.09307163958740272,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,6.05403157369078,0.0015877314599699573,5400.30088,54009,167427,27001.504399999998,4.197639,4.051027,3.62164,3.234119,4.20176,-59.96115,19.41801,5.380909941039236,32.52466754927053,85.99839405997234,162.68073996574137,195.19498249003385,432.8091155424571,121.91386709032949,154.8278625993088,121.02493769902073,150.26908836769584,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075990107070367, ""drift_v_per_as"": 7.102611318168818e-06, ""time_drift_v_per_s"": 8.419821966100097e-06}","{""offset_v"": 4.049625439648955, ""drift_v_per_as"": 8.708800135216401e-06, ""time_drift_v_per_s"": 1.8601158306484936e-05}",-32.514242524292484,32.514242524292484,0.16657314706310433,True,True
59485,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/59485.mat,1,0,3.9579553604125977,0.09307163958740272,0.09307163958740272,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.978257580027337,0.0015812833819324726,5400.30088,54009,167427,27001.504399999998,4.197639,4.051027,3.62164,3.234119,4.20176,-59.96115,19.41801,5.335336208760626,32.52466754927053,85.99839405997234,162.8535118271269,195.19498249003385,432.8091155424571,122.06930878347559,154.8278625993088,121.19847303886226,150.26908836769584,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.07583422671285, ""drift_v_per_as"": 7.114661184072949e-06, ""time_drift_v_per_s"": 8.500195873719635e-06}","{""offset_v"": 4.049625439648955, ""drift_v_per_as"": 8.708800135216401e-06, ""time_drift_v_per_s"": 1.8601158306484936e-05}",-32.34147066290694,32.34147066290694,0.16568802256255852,True,True
59627,10,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/59627.mat,1,0,3.958537578582764,-0.067101578582764,0.067101578582764,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.764229236130999,0.0014702778564230736,5760.3253,57609,181831,28801.6265,3.997011,3.891436,3.631341,3.426566,4.030506,-59.37565,36.1666,5.0110320314037935,27.163170817083106,58.74599275051853,152.49713571802943,158.07643940444697,260.36781749222274,120.94846621347926,127.6460298053405,119.68310914808708,123.7738802137536,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9051589371328492, ""drift_v_per_as"": 8.58244241021544e-06, ""time_drift_v_per_s"": 1.090359263848687e-05}","{""offset_v"": 3.889258030273046, ""drift_v_per_as"": 1.3204352710282374e-05, ""time_drift_v_per_s"": 3.312239853905114e-05}",-5.579303686417546,5.579303686417546,0.035294973162588776,True,True
59627,10,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/59627.mat,1,0,3.958537578582764,-0.067101578582764,0.067101578582764,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.730366689469956,0.0014651720142996292,5760.3253,57609,181831,28801.6265,3.997011,3.891436,3.631341,3.426566,4.030506,-59.37565,36.1666,4.994267779015634,27.163170817083106,58.74599275051853,152.5086574206522,158.07643940444697,260.36781749222274,120.95928202998986,127.6460298053405,119.6992875435513,123.7738802137536,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9050957665188317, ""drift_v_per_as"": 8.602613564962899e-06, ""time_drift_v_per_s"": 1.1000658679670255e-05}","{""offset_v"": 3.889258030273046, ""drift_v_per_as"": 1.3204352710282374e-05, ""time_drift_v_per_s"": 3.312239853905114e-05}",-5.5677819837947595,5.5677819837947595,0.03522208625631612,True,True
59627,10,DV_US06,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/59627.mat,1,2,3.626609325408936,0.046283674591064194,0.046283674591064194,21,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,6.141001339690965,0.0014893403727994827,3183.578459999999,31845,78765,15917.892299999992,3.796516,3.672893,3.514505,2.498795,3.813431,-59.99139,26.98743,8.866412328496798,34.84046388693214,50.32813663811633,71.50139144263939,106.45508639730681,225.62405621023788,53.606212748613686,66.61308223627002,25.834770953628933,5.814181429201977,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7090861951068854, ""drift_v_per_as"": 6.652333404941727e-06, ""time_drift_v_per_s"": 3.1569648259320026e-05}","{""offset_v"": 3.6753544639974844, ""drift_v_per_as"": 1.3183059823061409e-05, ""time_drift_v_per_s"": 0.00010370421080304883}",-34.95369495466743,34.95369495466743,0.32834217826111983,True,True
59627,10,DV_US06,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/59627.mat,1,2,3.626609325408936,0.046283674591064194,0.046283674591064194,21,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,6.087372620034247,0.0014756203969746818,3183.578459999999,31845,78765,15917.892299999992,3.796516,3.672893,3.514505,2.498795,3.813431,-59.99139,26.98743,8.835581518411331,34.84046388693214,50.32813663811633,71.6414404823976,106.45508639730681,225.62405621023788,53.671064592707644,66.61308223627002,25.647102946421985,5.814181429201977,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.708771926016927, ""drift_v_per_as"": 6.7137808270769665e-06, ""time_drift_v_per_s"": 3.224820438536588e-05}","{""offset_v"": 3.6753544639974844, ""drift_v_per_as"": 1.3183059823061409e-05, ""time_drift_v_per_s"": 0.00010370421080304883}",-34.813645914909216,34.813645914909216,0.32702660899620445,True,True
59627,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/59627.mat,1,0,3.958537578582764,0.09350142141723561,0.09350142141723561,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.764229236130999,0.0014702778564230736,5400.29914,54009,167428,27001.4957,4.197809,4.052039,3.622284,3.199708,4.201136,-59.95996,19.42162,5.203443867402607,30.97650414746185,85.23005765485331,161.1748218907936,191.90542056399633,433.82968555420234,121.1083730256279,152.1906220166641,120.21741063990721,147.9708316358759,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075741417747179, ""drift_v_per_as"": 7.128905610769373e-06, ""time_drift_v_per_s"": 8.630020912339926e-06}","{""offset_v"": 4.0507257877575995, ""drift_v_per_as"": 8.684422134408077e-06, ""time_drift_v_per_s"": 1.8539560514551765e-05}",-30.730598673202735,30.730598673202735,0.16013408366938098,True,True
59627,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/59627.mat,1,0,3.958537578582764,0.09350142141723561,0.09350142141723561,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.730366689469956,0.0014651720142996292,5400.29914,54009,167428,27001.4957,4.197809,4.052039,3.622284,3.199708,4.201136,-59.95996,19.42162,5.1856133442639765,30.97650414746185,85.23005765485331,161.2855177021091,191.90542056399633,433.82968555420234,121.20824804692221,152.1906220166641,120.32786919273765,147.9708316358759,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075641998314423, ""drift_v_per_as"": 7.135728332264064e-06, ""time_drift_v_per_s"": 8.674466827561215e-06}","{""offset_v"": 4.0507257877575995, ""drift_v_per_as"": 8.684422134408077e-06, ""time_drift_v_per_s"": 1.8539560514551765e-05}",-30.619902861887226,30.619902861887226,0.15955725884082647,True,True
59690,10,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/59690.mat,1,0,3.957906723022461,-0.06552472302246093,0.06552472302246093,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.871359639945339,0.0016364312475231173,5760.327479999999,57609,181831,28801.637399999992,3.997196,3.892382,3.63201,3.420264,4.035027,-59.37762,36.1685,4.846348231669931,28.9578818374593,58.412122889038415,142.1911740118964,148.4199799105207,260.8676027376556,111.32922327599205,118.7398990119955,109.20205687387019,113.46325988630771,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.90716360352222, ""drift_v_per_as"": 8.44509330315784e-06, ""time_drift_v_per_s"": 1.1068097916785387e-05}","{""offset_v"": 3.8906299273898104, ""drift_v_per_as"": 1.2985177744305202e-05, ""time_drift_v_per_s"": 3.2881574615839834e-05}",-6.228805898624302,6.228805898624302,0.04196743526295798,True,True
59690,10,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/59690.mat,1,0,3.957906723022461,-0.06552472302246093,0.06552472302246093,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.812654528242476,0.0016350602532697065,5760.327479999999,57609,181831,28801.637399999992,3.997196,3.892382,3.63201,3.420264,4.035027,-59.37762,36.1685,4.806965084210862,28.9578818374593,58.412122889038415,142.19972592385287,148.4199799105207,260.8676027376556,111.33782806575533,118.7398990119955,109.219070321031,113.46325988630771,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.907095404886101, ""drift_v_per_as"": 8.477055530305913e-06, ""time_drift_v_per_s"": 1.122242277705253e-05}","{""offset_v"": 3.8906299273898104, ""drift_v_per_as"": 1.2985177744305202e-05, ""time_drift_v_per_s"": 3.2881574615839834e-05}",-6.220253986667842,6.220253986667842,0.041909815581553794,True,True
